"job_id","days_since_posted","open_position","company_name","job_type","job_location","min_salary","max_salary","midpoint_salary","job_spec","job_function","job_industry","industry_name"
"3184","25","Marketing Executive Bisnis Outsourcing (Tenaga Alih Daya)","PT PESONNA OPTIMA JASA","Full Time","Jakarta Pusat","6500000.0","7500000.0","7000000.0","Komunikasi Pemasaran","Pemasaran","Pemasaran & Komunikasi",""
"3185","25","Administrasi Gudang","Pengiklan Anonim","Full Time","Jakarta Timur","","","","Pergudangan, Penyimpanan & Distribusi","Logistik","Manufaktur, Transportasi & Logistik","Logistik"
"3186","25","Host Live Streaming","PithaOutfit","Kontrak/Temporer","Jakarta Timur","","","","Pekerjaan Lepas","Media","Pekerjaan Lepas",""
"3187","25","senior marketing","Carcirus Rental","Full Time","Jakarta Raya","","","","Komunikasi Pemasaran","Pemasaran","Pemasaran & Komunikasi",""
"3188","26","KOL Acquisition Staff (Electronic & Games)","PT Finture Tech Indonesia","Full Time","Jakarta Selatan","","","","Pengembangan Bisnis Baru","Penjualan","Penjualan",""
"3189","26","IT Staff","PT Pancious Tirta Jaya","Full Time","Jakarta Raya","5000000.0","6000000.0","5500000.0","Meja Bantuan & Dukungan IT","Teknologi Informasi","Teknologi Informasi & Komunikasi","Teknologi"
"3190","26","VP Operations (Oil & Gas ONLY)","Pengiklan Anonim","Full Time","Jakarta Raya","","","","Minyak & Gas – Operasional","Teknik","Pertambangan, Sumber Daya Alam & Energi","Energi"
"3191","26","Sr. Coordinator ICT (Oil & Gas Only)","Pengiklan Anonim","Full Time","Jakarta Raya","","","","Minyak & Gas – Operasional","Teknik","Pertambangan, Sumber Daya Alam & Energi","Energi"
"3192","26","Junior Tax Staff","PT Moores Rowland Indonesia","Kontrak/Temporer","Jakarta Raya","","","","Perpajakan","Akunting","Akuntansi",""
"3193","26","Executive, Accounts","Dhost Pte Ltd","Full Time","Jakarta Raya","8700000.0","13000000.0","10850000.0","Akuntansi & Pelaporan Finansial","Akunting","Akuntansi",""
"3194","26","Planogram / Space Management","PT. MAP GRIYA ADIPERKASA RITEL","Full Time","Jakarta Raya","","","","Merchandiser","Pemasaran","Ritel & Produk Konsumen","Ritel"
"3195","26","Dokter Estetika Kemang","Vorta Beauty Clinic","Kontrak/Temporer","Jakarta Selatan","","","","Dokter Umum","Kesehatan","Kesehatan & Medis","Kesehatan"
"3196","26","Data Center Technician - Indonesia - Jakarta Utara - On-site","RM Staffing B.V.","Full Time","Jakarta Utara","","","","Administrasi Jaringan & Sistem","Teknologi Informasi","Teknologi Informasi & Komunikasi","Teknologi"
"3197","26","Data Center Technician - Indonesia - Bintaro - On-site","RM Staffing B.V.","Full Time","Jakarta Selatan","","","","Administrasi Jaringan & Sistem","Teknologi Informasi","Teknologi Informasi & Komunikasi","Teknologi"
"3198","26","Data Center Technician - Indonesia - Bogor, Greater Jakarta - On-site","RM Staffing B.V.","Full Time","Jakarta Raya","","","","Administrasi Jaringan & Sistem","Teknologi Informasi","Teknologi Informasi & Komunikasi","Teknologi"
"3199","26","Data Center Technician - Indonesia - West Jakarta - On-site","RM Staffing B.V.","Full Time","Jakarta Barat","","","","Administrasi Jaringan & Sistem","Teknologi Informasi","Teknologi Informasi & Komunikasi","Teknologi"
"3200","26","Data Center Technician - Indonesia - South Jakarta - On-site","RM Staffing B.V.","Full Time","Jakarta Selatan","","","","Administrasi Jaringan & Sistem","Teknologi Informasi","Teknologi Informasi & Komunikasi","Teknologi"
"3201","26","Technical Consultant (Trainee)","PT Ocean Digital Innovation","Full Time","Jakarta Selatan","","","","Konsultan","Konsulting","Teknologi Informasi & Komunikasi","Teknologi"
"3202","26","Syariah Financial Advisor (Full Time & Freelance)","Firman Advisory","Full Time","Jakarta Selatan","7000000.0","10000000.0","8500000.0","Perwakilan/Konsultan Penjualan","Penjualan","Penjualan",""
"3203","26","Retail Marketing Manager","Pengiklan Anonim","Full Time","Jakarta Timur","","","","Pemasaran Langsung & CRM","Pemasaran","Pemasaran & Komunikasi",""
"3204","26","Finance Staff","Indofood Group","Full Time","Jakarta Timur","","","","","","",""
"3205","26","Academic Learning & Development","SEVEN Retail Group","Full Time","Jakarta Raya","","","","Pelatihan & Penilaian Tempat Kerja","Sumber Daya Manusia","Pendidikan & Pelatihan","Pendidikan"
"3206","26","Kepala Cabang","PT Graha Baja Marindo","Full Time","Jakarta Barat","","","","Pergudangan, Penyimpanan & Distribusi","Logistik","Manufaktur, Transportasi & Logistik","Logistik"
"3207","27","Senior Network Delivery Engineer Lead (FTTx & FWA Solutions) - ISP Industry","PT Adecco Personnel Indonesia","Full Time","Jakarta Selatan","30000000.0","35000000.0","32500000.0","Teknik – Jaringan","Teknik","Teknologi Informasi & Komunikasi","Teknologi"
"3208","27","Staf Internal Audit","CV Global Inti Vede","Kontrak/Temporer","Jakarta Barat","","","","Audit – Internal","Akunting","Akuntansi",""
"3209","27","Admin Purchasing (Mandarin Speaker)","PT PEGASUS SINERGI SOLUSINDO","Full Time","Jakarta Utara","","","","Asisten Administratif","Administratif","Administrasi & Dukungan Perkantoran",""
"3210","27","Staf Finance Accounting","CV Global Inti Vede","Kontrak/Temporer","Jakarta Barat","","","","Pegawai/Staf Akuntansi","Akunting","Akuntansi",""
"3211","27","Data Management","2details sunter","Full Time","Jakarta Utara","","","","Entri Data & Pengolahan Kata","Administratif","Administrasi & Dukungan Perkantoran",""
"3212","27","admin","PT LANGKAH UTAMA INFRASTRUKTUR","Kontrak/Temporer","Jakarta Selatan","","","","Entri Data & Pengolahan Kata","Administratif","Administrasi & Dukungan Perkantoran",""
"3213","27","Live Streamer","PT. Sinocare Healthcare Indonesia","Full Time","Jakarta Utara","5500000.0","6000000.0","5750000.0","Strategi Media, Perencanaan & Pembelian","Konsulting","Periklanan, Seni & Media","Media"
"3214","27","PAYROLL","PT Esa Gemilang Sakti","Full Time","Jakarta Barat","3000000.0","4500000.0","3750000.0","Penggajian","Sumber Daya Manusia","Akuntansi",""
"3215","27","Finance and Accounting Staff","PT PUJI FOOD TECHNOLOGY INDONESIA","Full Time","Jakarta Barat","","","","Akuntansi & Pelaporan Finansial","Akunting","Akuntansi",""
"3216","27","Sales Internship","PT Deltadata Mandiri","Kontrak/Temporer","Jakarta Selatan","","","","Pengembangan Bisnis Baru","Penjualan","Penjualan",""
"3217","27","Staf Finance + Accounting","PROPER RACING LINE","Full Time","Jakarta Utara","","","","Akuntansi & Pelaporan Finansial","Akunting","Akuntansi",""
"3218","27","Operations Analyst","Xtramile Solutions Pty Ltd","Full Time","Jakarta Raya","","","","Pelatihan & Pengembangan","Sumber Daya Manusia","Sumber Daya Manusia & Perekrutan",""
"3219","27","IT Business Analyst","PT Salva Teknologi Digital","Kontrak/Temporer","Jakarta Pusat","10000000.0","15000000.0","12500000.0","Analis Bisnis/Sistem","Analitik","Teknologi Informasi & Komunikasi","Teknologi"
"3220","27","KOL Assistant Manager","PT DECISION  TREE  INDONESIA","Full Time","Jakarta Utara","5500000.0","7000000.0","6250000.0","Komunikasi Pemasaran","Pemasaran","Pemasaran & Komunikasi",""
"3221","27","Web Commerce & Digital Performance (SPV)","PT KIIP KIIP INDONESIA","Full Time","Jakarta Utara","","","","Pemasaran Digital & Pencarian","Pemasaran","Pemasaran & Komunikasi",""
"3222","27","Business Development Manager","Pengiklan Anonim","Full Time","Jakarta Pusat","","","","Pengembangan Bisnis Baru","Penjualan","Penjualan",""
"3223","27","Finance, Accounting, Tax","PT Trijaya Makmur Metalindo","Full Time","Jakarta Selatan","","","","Akuntansi & Pelaporan Finansial","Akunting","Akuntansi",""
"3224","27","Operational Live Streaming","PT Seahub Media Indonesia","Full Time","Jakarta Utara","","","","Program & Produksi","Teknik","Periklanan, Seni & Media","Media"
"3225","27","Senior Accounting","PT. Sawdust Urban Lifestyle","Full Time","Jakarta Selatan","","","","Akuntansi & Pelaporan Finansial","Akunting","Akuntansi",""
"3226","27","Admin AR & AP","PT Datavis Indonesia","Full Time","Jakarta Barat","","","","Akuntansi & Pelaporan Finansial","Akunting","Akuntansi",""
"3227","27","HRGA Staff","Pengiklan Anonim","Kontrak/Temporer","Jakarta Barat","","","","Konsultasi & HR Umum","Konsulting","Sumber Daya Manusia & Perekrutan",""
"3228","27","Digital Marketing Lead","Pengiklan Anonim","Full Time","Jakarta Timur","","","","Pemasaran Digital & Pencarian","Pemasaran","Pemasaran & Komunikasi",""
"3229","27","Secondary Business Studies and Economics Teacher","Anglo Singapore International School","Kontrak/Temporer","Jakarta Raya","","","","Pengajaran – Pendidikan Menengah","Pendidikan","Pendidikan & Pelatihan","Pendidikan"
"3230","27","Accounting Project Staff","PT. Dinamika Elektra Mandiri","Full Time","Jakarta Barat","","","","Pegawai/Staf Akuntansi","Akunting","Akuntansi",""
"3231","27","CRM Marketing Analyst","Indodana","Full Time","Jakarta Raya","","","","Penelitian & Analisis Pasar","Analitik","Pemasaran & Komunikasi",""
"3232","27","2W Fleet Operations Associate","Operations","Full Time","Jakarta Raya","","","","Pergudangan, Penyimpanan & Distribusi","Logistik","Manufaktur, Transportasi & Logistik","Logistik"
"3233","27","Assistant Manager, S&P Budgeting and Monitoring","Business Strategy","Full Time","Jakarta Raya","","","","Strategi & Perencanaan","Konsulting","Konsultasi & Strategi","Konsulting"
"3234","27","HR & General Affairs Officer","Lenere Business Suite","Full Time","Jakarta Barat","","","","Hubungan Industri & Pegawai","Sumber Daya Manusia","Sumber Daya Manusia & Perekrutan",""
"3235","27","Financial Services Partnerships Manager, APAC & MENA","Optasia","Full Time","Jakarta Raya","","","","Manajemen Akun & Relasi","Manajemen","Penjualan",""
"3236","27","IT Business Analyst","PT. Entrepreneur Trust Digital","Kontrak/Temporer","Jakarta Pusat","","","","","","",""
"3237","27","Data Engineer/ETL","PT. Entrepreneur Trust Digital","Kontrak/Temporer","Jakarta Pusat","","","","Pengembangan & Administrasi Database","Teknologi Informasi","Teknologi Informasi & Komunikasi","Teknologi"
"3238","27","Sales Support (Freight Forwarding)","PT Samudera Caraka Jasa","Full Time","Jakarta Selatan","","","","Pengapalan/Pengurusan Transportasi","Logistik","Manufaktur, Transportasi & Logistik","Logistik"
"3239","27","Admin Sosial Media Specialist","PT. LAXMI UTAMA","Full Time","Jakarta Pusat","","","","Asisten Administratif","Administratif","Administrasi & Dukungan Perkantoran",""
"3240","27","Project Planning & Control (Data Center)","PT Bureau Veritas Indonesia","Kontrak/Temporer","Jakarta Raya","","","","Teknik Sipil/Struktural","Teknik","Teknik",""
"3241","27","Quantity Surveyor (Data Center)","PT Bureau Veritas Indonesia","Kontrak/Temporer","Jakarta Raya","","","","Teknik Sipil/Struktural","Teknik","Teknik",""
"3242","27","Project Engineer","PT Domino Printing Indonesia","Full Time","Jakarta Utara","","","","Teknik Manajemen Proyek","Teknik","Teknik",""
"3243","27","Back End Engineer","PT Lentera Bangsa Benderang","Kontrak/Temporer","Jakarta Selatan","","","","Teknik – Perangkat Lunak","Teknik","Teknologi Informasi & Komunikasi","Teknologi"
"3244","27","Front End Engineer","PT Lentera Bangsa Benderang","Kontrak/Temporer","Jakarta Selatan","","","","Teknik – Perangkat Lunak","Teknik","Teknologi Informasi & Komunikasi","Teknologi"
"3245","27","Claim Reporting Executive","Halodoc","Kontrak/Temporer","Jakarta Selatan","","","","Matematika, Statistik & Teknik Informasi","Sains","Sains & Teknologi","Teknologi"
"3246","27","Quantity Surveyor","PT JCO Donuts & Coffee","Full Time","Jakarta Barat","","","","Perkiraan","Teknik","Konstruksi","Konstruksi"
"3247","27","Sales Admin","PT ABEAUDY SUKSES INTERNATIONAL","Full Time","Jakarta Utara","","","","Administrasi Klien & Penjualan","Administratif","Administrasi & Dukungan Perkantoran",""
"3248","27","National Sales Manager","PT. Cantik Alami Sehat","Full Time","Jakarta Barat","","","","Manajemen","Manajemen","Penjualan",""
"3249","27","Head of Country Finance - Indonesia","PT Jobstreet Indonesia","Full Time","Jakarta Selatan","","","","Manajer & Kontroler Finansial","Manajemen","Akuntansi",""
"3250","27","Ecommerce Executive","Omron Healthcare","Full Time","Jakarta Raya","","","","Manajemen Akun & Relasi","Manajemen","Penjualan",""
"3251","27","IT MANAGER","PT. Trifilosofi Utility Indonesia","Full Time","Jakarta Pusat","18000000.0","25000000.0","21500000.0","Manajemen","Manajemen","Teknologi Informasi & Komunikasi","Teknologi"
"3252","27","Sales Manager","Taman Safari Indonesia","Full Time","Jakarta Raya","","","","Manajemen","Manajemen","Penjualan",""
"3253","27","Senior IT Support","PT Prima Hidup Lestari","Kontrak/Temporer","Jakarta Selatan","","","","Keamanan","Teknologi Informasi","Teknologi Informasi & Komunikasi","Teknologi"
"3254","27","Senior Quality Control","PT Porto Indonesia Sejahtera","Full Time","Jakarta Utara","","","","Penjaminan & Kontrol Mutu","Teknologi Informasi","Manufaktur, Transportasi & Logistik","Logistik"
"3255","27","Content Creator","Hamparan Nusa Yudistira","Full Time","Jakarta Barat","4000000.0","6000000.0","5000000.0","Penyuntingan & Penerbitan","Media","Periklanan, Seni & Media","Media"
"3256","27","Digital Marketing Executive","PT Anggana Catur Prima","Full Time","Jakarta Utara","","","","Pemasaran Digital & Pencarian","Pemasaran","Pemasaran & Komunikasi",""
"3257","27","Finance Accounting Tax (FAT) Manager","PT Maju Express Indonesia","Full Time","Jakarta Utara","15000000.0","19500000.0","17250000.0","Akuntansi & Pelaporan Finansial","Akunting","Akuntansi",""
"3258","27","Accounting Finance","e-commerce","Full Time","Jakarta Barat","","","","Akuntansi & Pelaporan Finansial","Akunting","Akuntansi",""
"3259","27","Solution Architecture (Placement: Multifinance Industry)","PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH)","Kontrak/Temporer","Jakarta Raya","","","","Arsitek","Desain","Teknologi Informasi & Komunikasi","Teknologi"
"3260","27","Accounting Staff","PT PANCA TERANG ABADI","Full Time","Jakarta Raya","","","","Akuntansi & Pelaporan Finansial","Akunting","Akuntansi",""
"3261","27","Manager Accounting","Pengiklan Anonim","Full Time","Jakarta Raya","","","","Akuntansi & Pelaporan Finansial","Akunting","Akuntansi",""
"3262","27","Performance Marketing Specialist","Pt. Indonuans Stary Grup","Full Time","Jakarta Timur","6000000.0","8000000.0","7000000.0","Pemasaran Digital & Pencarian","Pemasaran","Pemasaran & Komunikasi",""
"3263","27","Corporate Strategy","PT Armada Lintas Khatulistiwa","Full Time","Jakarta Selatan","7000000.0","9000000.0","8000000.0","Pengembangan Korporat","Sumber Daya Manusia","Konsultasi & Strategi","Konsulting"
"3264","27","surveyor tambang","PT Tigenco Graha Persada","Kontrak/Temporer","Jakarta Timur","","","","Survey","Teknik","Konstruksi","Konstruksi"
"3265","27","Performance Ads Specialist (Shopee CPAS, Tokopedia CPAS, TikTok)","PT Onix Teknologi Makmur","Full Time","Jakarta Utara","","","","Pemasaran Digital & Pencarian","Pemasaran","Pemasaran & Komunikasi",""
"3266","27","data processing surveyor","PT Tigenco Graha Persada","Kontrak/Temporer","Jakarta Timur","","","","Entri Data & Pengolahan Kata","Administratif","Administrasi & Dukungan Perkantoran",""
"3267","27","Finance, Tax, and Accounting","PT Elang Mahkota Teknologi (EMTEK)","Full Time","Jakarta Raya","","","","Asisten Administratif","Administratif","Administrasi & Dukungan Perkantoran",""
"3268","27","Business Analyst : HR Specialist","Arkana","Full Time","Jakarta Raya","","","","","","",""
"3269","27","2W Fleet Operations Associate","PT Solusi Transportasi Indonesia","Full Time","Jakarta Selatan","","","","Pergudangan, Penyimpanan & Distribusi","Logistik","Manufaktur, Transportasi & Logistik","Logistik"
"3270","27","Assistant Manager, S&P Budgeting and Monitoring","PT Solusi Transportasi Indonesia","Full Time","Jakarta Selatan","","","","Strategi & Perencanaan","Konsulting","Konsultasi & Strategi","Konsulting"
"3271","28","Vessel Support Engineer","PT Wintermar Offshore Marine Tbk","Full Time","Jakarta Raya","","","","Lainnya","Lainnya","Teknik",""
"3272","28","Kepala Gudang (Jakarta)","PT. Menara Abadi Sofindo","Full Time","Jakarta Barat","","","","Pergudangan, Penyimpanan & Distribusi","Logistik","Manufaktur, Transportasi & Logistik","Logistik"
"3273","28","Support Engineer","PT Artha Telekomindo","Full Time","Jakarta Selatan","5752000.0","7500000.0","6626000.0","Teknik – Jaringan","Teknik","Teknologi Informasi & Komunikasi","Teknologi"
"3274","28","Livestream Controller (English Speaker)","Pop Joy Indonesia","Full Time","Jakarta Selatan","","","","Asisten Ritel","Penjualan","Ritel & Produk Konsumen","Ritel"
"3275","28","Project Planning & Control (Data Center)","PT Bureau Veritas Indonesia","Kontrak/Temporer","Jakarta Raya","","","","Perencanaan & Penjadwalan","Teknik","Konstruksi","Konstruksi"
"3276","28","BizApps CRM Technical Architect (Ms Dynamics CRM, Power Platforms)","AVANADE ASIA PTE LTD","Full Time","Jakarta Raya","","","","Arsitek","Desain","Teknologi Informasi & Komunikasi","Teknologi"
